step,1-1hit,1-2hit,1-3hit,2-1hit,2-2hit,2-3hit,
1663,0.3281,0.3232,0.3223,0.5840,0.3232,0.3232,
1664,0.3281,0.3232,0.3223,0.5840,0.3232,0.3232,
1665,0.3281,0.3242,0.3223,0.5859,0.3242,0.3232,
1666,0.3281,0.3242,0.3223,0.5859,0.3242,0.3232,
1667,0.3281,0.3242,0.3223,0.5859,0.3242,0.3232,
1668,0.3281,0.3242,0.3232,0.5869,0.3242,0.3242,
1669,0.3291,0.3242,0.3232,0.5869,0.3242,0.3242,
1670,0.3291,0.3242,0.3232,0.5869,0.3242,0.3242,
1671,0.3291,0.3262,0.3232,0.5869,0.3252,0.3242,
1672,0.3291,0.3262,0.3232,0.5879,0.3252,0.3242,
1673,0.3291,0.3262,0.3232,0.5879,0.3252,0.3242,
1674,0.3291,0.3262,0.3232,0.5879,0.3252,0.3252,
1675,0.3311,0.3262,0.3242,0.5889,0.3252,0.3252,
1676,0.3311,0.3262,0.3242,0.5889,0.3252,0.3252,
1677,0.3311,0.3271,0.3242,0.5889,0.3262,0.3252,
1678,0.3311,0.3271,0.3242,0.5889,0.3262,0.3252,
1679,0.3311,0.3271,0.3242,0.5898,0.3262,0.3252,
1680,0.3311,0.3271,0.3242,0.5898,0.3262,0.3262,
1681,0.3320,0.3271,0.3262,0.5898,0.3262,0.3262,
1682,0.3320,0.3271,0.3262,0.5918,0.3262,0.3262,
1683,0.3320,0.3281,0.3262,0.5918,0.3262,0.3262,
1684,0.3320,0.3281,0.3262,0.5918,0.3271,0.3262,
1685,0.3320,0.3281,0.3262,0.5928,0.3271,0.3262,
1686,0.3320,0.3281,0.3262,0.5928,0.3271,0.3271,
1687,0.3330,0.3281,0.3271,0.5928,0.3271,0.3271,
1688,0.3330,0.3281,0.3271,0.5928,0.3271,0.3271,
1689,0.3330,0.3291,0.3271,0.5938,0.3271,0.3271,
1690,0.3330,0.3291,0.3271,0.5938,0.3291,0.3271,
1691,0.3330,0.3291,0.3271,0.5938,0.3291,0.3271,
1692,0.3340,0.3291,0.3271,0.5947,0.3291,0.3291,
1693,0.3340,0.3291,0.3281,0.5947,0.3291,0.3291,
1694,0.3340,0.3291,0.3281,0.5947,0.3291,0.3291,
1695,0.3340,0.3301,0.3281,0.5957,0.3291,0.3291,
1696,0.3340,0.3301,0.3281,0.5957,0.3301,0.3291,
1697,0.3340,0.3301,0.3281,0.5957,0.3301,0.3291,
1698,0.3350,0.3301,0.3281,0.5957,0.3301,0.3301,
1699,0.3350,0.3301,0.3291,0.5967,0.3301,0.3301,
1700,0.3350,0.3301,0.3291,0.5967,0.3301,0.3301,
1701,0.3350,0.3311,0.3291,0.5967,0.3301,0.3301,
1702,0.3350,0.3311,0.3291,0.5986,0.3311,0.3301,
1703,0.3350,0.3311,0.3291,0.5986,0.3311,0.3301,
1704,0.3369,0.3311,0.3291,0.5986,0.3311,0.3311,
1705,0.3369,0.3311,0.3301,0.5986,0.3311,0.3311,
1706,0.3369,0.3311,0.3301,0.5996,0.3311,0.3311,
1707,0.3369,0.3330,0.3301,0.5996,0.3311,0.3311,
1708,0.3369,0.3330,0.3301,0.5996,0.3320,0.3311,
1709,0.3369,0.3330,0.3301,0.6006,0.3320,0.3311,
1710,0.3379,0.3330,0.3301,0.6006,0.3320,0.3320,
1711,0.3379,0.3330,0.3320,0.6006,0.3320,0.3320,
1712,0.3379,0.3330,0.3320,0.6016,0.3320,0.3320,
1713,0.3379,0.3340,0.3320,0.6016,0.3320,0.3320,
1714,0.3379,0.3340,0.3320,0.6016,0.3330,0.3320,
1715,0.3379,0.3340,0.3320,0.6016,0.3330,0.3320,
1716,0.3389,0.3340,0.3320,0.6025,0.3330,0.3330,
1717,0.3389,0.3340,0.3330,0.6025,0.3330,0.3330,
1718,0.3389,0.3340,0.3330,0.6025,0.3330,0.3330,
1719,0.3389,0.3350,0.3330,0.6045,0.3330,0.3330,
1720,0.3389,0.3350,0.3330,0.6045,0.3350,0.3330,
1721,0.3389,0.3350,0.3330,0.6045,0.3350,0.3330,
1722,0.3398,0.3350,0.3330,0.6055,0.3350,0.3340,
1723,0.3398,0.3350,0.3340,0.6055,0.3350,0.3340,
1724,0.3398,0.3350,0.3340,0.6055,0.3350,0.3340,
1725,0.3398,0.3350,0.3340,0.6064,0.3350,0.3340,
1726,0.3398,0.3359,0.3340,0.6064,0.3359,0.3340,
1727,0.3398,0.3359,0.3340,0.6064,0.3359,0.3340,
1728,0.3408,0.3359,0.3340,0.6064,0.3359,0.3359,
1729,0.3408,0.3359,0.3350,0.6074,0.3359,0.3359,
1730,0.3408,0.3359,0.3350,0.6074,0.3359,0.3359,
1731,0.3408,0.3369,0.3350,0.6074,0.3359,0.3359,
1732,0.3408,0.3369,0.3350,0.6084,0.3369,0.3359,
1733,0.3408,0.3369,0.3350,0.6084,0.3369,0.3359,
1734,0.3418,0.3369,0.3350,0.6084,0.3369,0.3369,
1735,0.3418,0.3369,0.3359,0.6094,0.3369,0.3369,
1736,0.3418,0.3369,0.3359,0.6094,0.3369,0.3369,
1737,0.3418,0.3389,0.3359,0.6094,0.3379,0.3369,
1738,0.3418,0.3389,0.3359,0.6113,0.3379,0.3369,
1739,0.3418,0.3389,0.3359,0.6113,0.3379,0.3369,
1740,0.3438,0.3389,0.3369,0.6113,0.3379,0.3379,
1741,0.3438,0.3389,0.3369,0.6113,0.3379,0.3379,
1742,0.3438,0.3389,0.3369,0.6123,0.3379,0.3379,
1743,0.3438,0.3398,0.3369,0.6123,0.3389,0.3379,
1744,0.3438,0.3398,0.3369,0.6123,0.3389,0.3379,
1745,0.3447,0.3398,0.3369,0.6133,0.3389,0.3379,
1746,0.3447,0.3398,0.3389,0.6133,0.3389,0.3389,
1747,0.3447,0.3398,0.3389,0.6133,0.3389,0.3389,
1748,0.3447,0.3398,0.3389,0.6143,0.3389,0.3389,
1749,0.3447,0.3408,0.3389,0.6143,0.3398,0.3389,
1750,0.3447,0.3408,0.3389,0.6143,0.3398,0.3389,
1751,0.3457,0.3408,0.3389,0.6152,0.3398,0.3389,
1752,0.3457,0.3408,0.3398,0.6152,0.3398,0.3398,
1753,0.3457,0.3408,0.3398,0.6152,0.3398,0.3398,
1754,0.3457,0.3418,0.3398,0.6162,0.3398,0.3398,
1755,0.3457,0.3418,0.3398,0.6162,0.3418,0.3398,
1756,0.3457,0.3418,0.3398,0.6162,0.3418,0.3398,
1757,0.3467,0.3418,0.3398,0.6162,0.3418,0.3418,
1758,0.3467,0.3418,0.3408,0.6182,0.3418,0.3418,
1759,0.3467,0.3418,0.3408,0.6182,0.3418,0.3418,
1760,0.3467,0.3428,0.3408,0.6182,0.3418,0.3418,
1761,0.3467,0.3428,0.3408,0.6191,0.3428,0.3418,
1762,0.3467,0.3428,0.3408,0.6191,0.3428,0.3418,
1763,0.3477,0.3428,0.3408,0.6191,0.3428,0.3428,
1764,0.3477,0.3428,0.3418,0.6201,0.3428,0.3428,
1765,0.3477,0.3428,0.3418,0.6201,0.3428,0.3428,
1766,0.3477,0.3438,0.3418,0.6201,0.3428,0.3428,
1767,0.3477,0.3438,0.3418,0.6201,0.3438,0.3428,
1768,0.3477,0.3438,0.3418,0.6211,0.3438,0.3428,
1769,0.3496,0.3438,0.3418,0.6211,0.3438,0.3438,
1770,0.3496,0.3438,0.3428,0.6211,0.3438,0.3438,
1771,0.3496,0.3438,0.3428,0.6221,0.3438,0.3438,
1772,0.3496,0.3457,0.3428,0.6221,0.3438,0.3438,
1773,0.3496,0.3457,0.3428,0.6221,0.3447,0.3438,
1774,0.3506,0.3457,0.3428,0.6240,0.3447,0.3438,
1775,0.3506,0.3457,0.3428,0.6240,0.3447,0.3447,
1776,0.3506,0.3457,0.3447,0.6240,0.3447,0.3447,
1777,0.3506,0.3457,0.3447,0.6240,0.3447,0.3447,
1778,0.3506,0.3467,0.3447,0.6250,0.3447,0.3447,
1779,0.3506,0.3467,0.3447,0.6250,0.3457,0.3447,
1780,0.3516,0.3467,0.3447,0.6250,0.3457,0.3447,
1781,0.3516,0.3467,0.3447,0.6260,0.3457,0.3457,
1782,0.3516,0.3467,0.3457,0.6260,0.3457,0.3457,
1783,0.3516,0.3467,0.3457,0.6260,0.3457,0.3457,
1784,0.3516,0.3477,0.3457,0.6260,0.3457,0.3457,
1785,0.3516,0.3477,0.3457,0.6270,0.3477,0.3457,
1786,0.3525,0.3477,0.3457,0.6270,0.3477,0.3457,
1787,0.3525,0.3477,0.3457,0.6270,0.3477,0.3467,
1788,0.3525,0.3477,0.3467,0.6279,0.3477,0.3467,
1789,0.3525,0.3477,0.3467,0.6279,0.3477,0.3467,
1790,0.3525,0.3486,0.3467,0.6279,0.3477,0.3467,
1791,0.3525,0.3486,0.3467,0.6289,0.3486,0.3467,
1792,0.3535,0.3486,0.3467,0.6289,0.3486,0.3467,
1793,0.3535,0.3486,0.3467,0.6289,0.3486,0.3486,
1794,0.3535,0.3486,0.3477,0.6289,0.3486,0.3486,
1795,0.3535,0.3486,0.3477,0.6309,0.3486,0.3486,
1796,0.3535,0.3496,0.3477,0.6309,0.3486,0.3486,
1797,0.3535,0.3496,0.3477,0.6309,0.3496,0.3486,
1798,0.3545,0.3496,0.3477,0.6318,0.3496,0.3486,
1799,0.3545,0.3496,0.3477,0.6318,0.3496,0.3496,
1800,0.3545,0.3496,0.3486,0.6318,0.3496,0.3496,
1801,0.3545,0.3496,0.3486,0.6328,0.3496,0.3496,
1802,0.3545,0.3516,0.3486,0.6328,0.3496,0.3496,
1803,0.3545,0.3516,0.3486,0.6328,0.3506,0.3496,
1804,0.3564,0.3516,0.3486,0.6328,0.3506,0.3496,
1805,0.3564,0.3516,0.3486,0.6338,0.3506,0.3506,
1806,0.3564,0.3516,0.3496,0.6338,0.3506,0.3506,
1807,0.3564,0.3516,0.3496,0.6338,0.3506,0.3506,
1808,0.3564,0.3525,0.3496,0.6348,0.3506,0.3506,
1809,0.3564,0.3525,0.3496,0.6348,0.3516,0.3506,
1810,0.3574,0.3525,0.3496,0.6348,0.3516,0.3506,
1811,0.3574,0.3525,0.3496,0.6367,0.3516,0.3516,
1812,0.3574,0.3525,0.3516,0.6367,0.3516,0.3516,
1813,0.3574,0.3525,0.3516,0.6367,0.3516,0.3516,
1814,0.3574,0.3535,0.3516,0.6367,0.3516,0.3516,
1815,0.3574,0.3535,0.3516,0.6377,0.3525,0.3516,
1816,0.3584,0.3535,0.3516,0.6377,0.3525,0.3516,
1817,0.3584,0.3535,0.3516,0.6377,0.3525,0.3525,
1818,0.3584,0.3535,0.3525,0.6387,0.3525,0.3525,
1819,0.3584,0.3535,0.3525,0.6387,0.3525,0.3525,
1820,0.3584,0.3545,0.3525,0.6387,0.3525,0.3525,
1821,0.3584,0.3545,0.3525,0.6396,0.3545,0.3525,
1822,0.3594,0.3545,0.3525,0.6396,0.3545,0.3525,
1823,0.3594,0.3545,0.3525,0.6396,0.3545,0.3545,
1824,0.3594,0.3545,0.3535,0.6406,0.3545,0.3545,
1825,0.3594,0.3545,0.3535,0.6406,0.3545,0.3545,
1826,0.3594,0.3555,0.3535,0.6406,0.3545,0.3545,
1827,0.3594,0.3555,0.3535,0.6406,0.3555,0.3545,
1828,0.3604,0.3555,0.3535,0.6416,0.3555,0.3545,
1829,0.3604,0.3555,0.3535,0.6416,0.3555,0.3555,
1830,0.3604,0.3555,0.3545,0.6416,0.3555,0.3555,
1831,0.3604,0.3555,0.3545,0.6436,0.3555,0.3555,
1832,0.3604,0.3564,0.3545,0.6436,0.3555,0.3555,
1833,0.3623,0.3564,0.3545,0.6436,0.3564,0.3555,
1834,0.3623,0.3564,0.3545,0.6445,0.3564,0.3555,
1835,0.3623,0.3564,0.3545,0.6445,0.3564,0.3564,
1836,0.3623,0.3564,0.3555,0.6445,0.3564,0.3564,
1837,0.3623,0.3564,0.3555,0.6455,0.3564,0.3564,
1838,0.3623,0.3584,0.3555,0.6455,0.3574,0.3564,
1839,0.3633,0.3584,0.3555,0.6455,0.3574,0.3564,
1840,0.3633,0.3584,0.3555,0.6455,0.3574,0.3564,
1841,0.3633,0.3584,0.3574,0.6465,0.3574,0.3574,
1842,0.3633,0.3584,0.3574,0.6465,0.3574,0.3574,
1843,0.3633,0.3594,0.3574,0.6465,0.3574,0.3574,
1844,0.3633,0.3594,0.3574,0.6475,0.3584,0.3574,
1845,0.3643,0.3594,0.3574,0.6475,0.3584,0.3574,
1846,0.3643,0.3594,0.3574,0.6475,0.3584,0.3574,
1847,0.3643,0.3594,0.3584,0.6494,0.3584,0.3584,
1848,0.3643,0.3594,0.3584,0.6494,0.3584,0.3584,
1849,0.3643,0.3604,0.3584,0.6494,0.3584,0.3584,
1850,0.3652,0.3604,0.3584,0.6504,0.3604,0.3584,
1851,0.3652,0.3604,0.3584,0.6504,0.3604,0.3584,
1852,0.3652,0.3604,0.3584,0.6504,0.3604,0.3594,
1853,0.3652,0.3604,0.3594,0.6514,0.3604,0.3594,
1854,0.3652,0.3604,0.3594,0.6514,0.3604,0.3594,
1855,0.3652,0.3613,0.3594,0.6514,0.3604,0.3594,
1856,0.3662,0.3613,0.3594,0.6514,0.3613,0.3594,
1857,0.3662,0.3613,0.3594,0.6523,0.3613,0.3594,
1858,0.3662,0.3613,0.3594,0.6523,0.3613,0.3613,
1859,0.3662,0.3613,0.3604,0.6523,0.3613,0.3613,
1860,0.3662,0.3613,0.3604,0.6533,0.3613,0.3613,
1861,0.3662,0.3623,0.3604,0.6533,0.3613,0.3613,
1862,0.3672,0.3623,0.3604,0.6533,0.3623,0.3613,
1863,0.3672,0.3623,0.3604,0.6533,0.3623,0.3613,
1864,0.3672,0.3623,0.3604,0.6543,0.3623,0.3623,
1865,0.3672,0.3623,0.3613,0.6543,0.3623,0.3623,
1866,0.3672,0.3623,0.3613,0.6543,0.3623,0.3623,
1867,0.3672,0.3643,0.3613,0.6562,0.3623,0.3623,
1868,0.3691,0.3643,0.3613,0.6562,0.3633,0.3623,
1869,0.3691,0.3643,0.3613,0.6562,0.3633,0.3623,
1870,0.3691,0.3643,0.3613,0.6572,0.3633,0.3633,
1871,0.3691,0.3643,0.3623,0.6572,0.3633,0.3633,
1872,0.3691,0.3643,0.3623,0.6572,0.3633,0.3633,
1873,0.3691,0.3652,0.3623,0.6572,0.3633,0.3633,
1874,0.3701,0.3652,0.3623,0.6582,0.3643,0.3633,
1875,0.3701,0.3652,0.3623,0.6582,0.3643,0.3633,
1876,0.3701,0.3652,0.3623,0.6582,0.3643,0.3643,
1877,0.3701,0.3652,0.3643,0.6592,0.3643,0.3643,
1878,0.3701,0.3652,0.3643,0.6592,0.3643,0.3643,
1879,0.3701,0.3662,0.3643,0.6592,0.3643,0.3643,
1880,0.3711,0.3662,0.3643,0.6592,0.3652,0.3643,
1881,0.3711,0.3662,0.3643,0.6602,0.3652,0.3643,
1882,0.3711,0.3662,0.3643,0.6602,0.3652,0.3652,
1883,0.3711,0.3662,0.3652,0.6602,0.3652,0.3652,
1884,0.3711,0.3662,0.3652,0.6621,0.3652,0.3652,
1885,0.3711,0.3672,0.3652,0.6621,0.3652,0.3652,
1886,0.3721,0.3672,0.3652,0.6621,0.3672,0.3652,
1887,0.3721,0.3672,0.3652,0.6631,0.3672,0.3652,
1888,0.3721,0.3672,0.3652,0.6631,0.3672,0.3652,
1889,0.3721,0.3672,0.3662,0.6631,0.3672,0.3672,
1890,0.3721,0.3672,0.3662,0.6631,0.3672,0.3672,
1891,0.3721,0.3682,0.3662,0.6641,0.3672,0.3672,
1892,0.3730,0.3682,0.3662,0.6641,0.3682,0.3672,
1893,0.3730,0.3682,0.3662,0.6641,0.3682,0.3672,
1894,0.3730,0.3682,0.3662,0.6650,0.3682,0.3682,
1895,0.3730,0.3682,0.3672,0.6650,0.3682,0.3682,
1896,0.3730,0.3682,0.3672,0.6650,0.3682,0.3682,
1897,0.3730,0.3691,0.3672,0.6660,0.3682,0.3682,
1898,0.3740,0.3691,0.3672,0.6660,0.3691,0.3682,
1899,0.3740,0.3691,0.3672,0.6660,0.3691,0.3682,
1900,0.3740,0.3691,0.3672,0.6660,0.3691,0.3682,
1901,0.3740,0.3691,0.3682,0.6670,0.3691,0.3691,
1902,0.3740,0.3691,0.3682,0.6670,0.3691,0.3691,
1903,0.3740,0.3711,0.3682,0.6670,0.3691,0.3691,
1904,0.3760,0.3711,0.3682,0.6689,0.3701,0.3691,
1905,0.3760,0.3711,0.3682,0.6689,0.3701,0.3691,
1906,0.3760,0.3711,0.3682,0.6689,0.3701,0.3691,
1907,0.3760,0.3711,0.3701,0.6699,0.3701,0.3701,
1908,0.3760,0.3711,0.3701,0.6699,0.3701,0.3701,
1909,0.3760,0.3721,0.3701,0.6699,0.3701,0.3701,
1910,0.3770,0.3721,0.3701,0.6699,0.3711,0.3701,
1911,0.3770,0.3721,0.3701,0.6709,0.3711,0.3701,
1912,0.3770,0.3721,0.3701,0.6709,0.3711,0.3701,
1913,0.3770,0.3721,0.3711,0.6709,0.3711,0.3711,
1914,0.3770,0.3721,0.3711,0.6719,0.3711,0.3711,
1915,0.3770,0.3730,0.3711,0.6719,0.3711,0.3711,
1916,0.3779,0.3730,0.3711,0.6719,0.3721,0.3711,
1917,0.3779,0.3730,0.3711,0.6729,0.3721,0.3711,
1918,0.3779,0.3730,0.3711,0.6729,0.3721,0.3711,
1919,0.3779,0.3730,0.3721,0.6729,0.3721,0.3721,
1920,0.3779,0.3730,0.3721,0.6748,0.3721,0.3721,
1921,0.3779,0.3740,0.3721,0.6748,0.3721,0.3721,
1922,0.3789,0.3740,0.3721,0.6748,0.3740,0.3721,
1923,0.3789,0.3740,0.3721,0.6748,0.3740,0.3721,
1924,0.3789,0.3740,0.3721,0.6758,0.3740,0.3721,
1925,0.3789,0.3740,0.3730,0.6758,0.3740,0.3740,
1926,0.3789,0.3740,0.3730,0.6758,0.3740,0.3740,
1927,0.3799,0.3750,0.3730,0.6768,0.3740,0.3740,
1928,0.3799,0.3750,0.3730,0.6768,0.3750,0.3740,
1929,0.3799,0.3750,0.3730,0.6768,0.3750,0.3740,
1930,0.3799,0.3750,0.3730,0.6777,0.3750,0.3740,
1931,0.3799,0.3750,0.3740,0.6777,0.3750,0.3750,
1932,0.3799,0.3750,0.3740,0.6777,0.3750,0.3750,
1933,0.3818,0.3770,0.3740,0.6777,0.3750,0.3750,
1934,0.3818,0.3770,0.3740,0.6787,0.3760,0.3750,
1935,0.3818,0.3770,0.3740,0.6787,0.3760,0.3750,
1936,0.3818,0.3770,0.3740,0.6787,0.3760,0.3760,
1937,0.3818,0.3770,0.3750,0.6797,0.3760,0.3760,
1938,0.3818,0.3770,0.3750,0.6797,0.3760,0.3760,
1939,0.3828,0.3779,0.3750,0.6797,0.3760,0.3760,
1940,0.3828,0.3779,0.3750,0.6816,0.3770,0.3760,
1941,0.3828,0.3779,0.3750,0.6816,0.3770,0.3760,
1942,0.3828,0.3779,0.3750,0.6816,0.3770,0.3770,
1943,0.3828,0.3779,0.3770,0.6816,0.3770,0.3770,
1944,0.3828,0.3779,0.3770,0.6826,0.3770,0.3770,
1945,0.3838,0.3789,0.3770,0.6826,0.3770,0.3770,
1946,0.3838,0.3789,0.3770,0.6826,0.3779,0.3770,
1947,0.3838,0.3789,0.3770,0.6836,0.3779,0.3770,
1948,0.3838,0.3789,0.3770,0.6836,0.3779,0.3779,
1949,0.3838,0.3789,0.3779,0.6836,0.3779,0.3779,
1950,0.3838,0.3789,0.3779,0.6846,0.3779,0.3779,
1951,0.3848,0.3799,0.3779,0.6846,0.3779,0.3779,
1952,0.3848,0.3799,0.3779,0.6846,0.3799,0.3779,
1953,0.3848,0.3799,0.3779,0.6846,0.3799,0.3779,
1954,0.3848,0.3799,0.3779,0.6855,0.3799,0.3789,
1955,0.3848,0.3799,0.3789,0.6855,0.3799,0.3789,
1956,0.3848,0.3799,0.3789,0.6855,0.3799,0.3789,
1957,0.3857,0.3809,0.3789,0.6865,0.3799,0.3789,
1958,0.3857,0.3809,0.3789,0.6865,0.3809,0.3789,
1959,0.3857,0.3809,0.3789,0.6865,0.3809,0.3789,
1960,0.3857,0.3809,0.3789,0.6885,0.3809,0.3809,
1961,0.3857,0.3809,0.3799,0.6885,0.3809,0.3809,
1962,0.3857,0.3809,0.3799,0.6885,0.3809,0.3809,
1963,0.3867,0.3818,0.3799,0.6885,0.3809,0.3809,
1964,0.3867,0.3818,0.3799,0.6895,0.3818,0.3809,
1965,0.3867,0.3818,0.3799,0.6895,0.3818,0.3809,
1966,0.3867,0.3818,0.3799,0.6895,0.3818,0.3818,
1967,0.3867,0.3818,0.3809,0.6904,0.3818,0.3818,
1968,0.3867,0.3818,0.3809,0.6904,0.3818,0.3818,
1969,0.3887,0.3838,0.3809,0.6904,0.3818,0.3818,
1970,0.3887,0.3838,0.3809,0.6914,0.3828,0.3818,
1971,0.3887,0.3838,0.3809,0.6914,0.3828,0.3818,
1972,0.3887,0.3838,0.3809,0.6914,0.3828,0.3828,
1973,0.3887,0.3838,0.3828,0.6914,0.3828,0.3828,
1974,0.3887,0.3838,0.3828,0.6924,0.3828,0.3828,
1975,0.3896,0.3848,0.3828,0.6924,0.3828,0.3828,
1976,0.3896,0.3848,0.3828,0.6924,0.3838,0.3828,
1977,0.3896,0.3848,0.3828,0.6943,0.3838,0.3828,
1978,0.3896,0.3848,0.3828,0.6943,0.3838,0.3838,
1979,0.3896,0.3848,0.3838,0.6943,0.3838,0.3838,
1980,0.3906,0.3848,0.3838,0.6943,0.3838,0.3838,
1981,0.3906,0.3857,0.3838,0.6953,0.3838,0.3838,
1982,0.3906,0.3857,0.3838,0.6953,0.3848,0.3838,
1983,0.3906,0.3857,0.3838,0.6953,0.3848,0.3838,
1984,0.3906,0.3857,0.3838,0.6963,0.3848,0.3848,
1985,0.3906,0.3857,0.3848,0.6963,0.3848,0.3848,
1986,0.3916,0.3857,0.3848,0.6963,0.3848,0.3848,
1987,0.3916,0.3867,0.3848,0.6973,0.3848,0.3848,
1988,0.3916,0.3867,0.3848,0.6973,0.3867,0.3848,
1989,0.3916,0.3867,0.3848,0.6973,0.3867,0.3848,
1990,0.3916,0.3867,0.3848,0.6982,0.3867,0.3867,
1991,0.3916,0.3867,0.3857,0.6982,0.3867,0.3867,
1992,0.3926,0.3877,0.3857,0.6982,0.3867,0.3867,
1993,0.3926,0.3877,0.3857,0.6992,0.3867,0.3867,
1994,0.3926,0.3877,0.3857,0.6992,0.3877,0.3867,
1995,0.3926,0.3877,0.3857,0.6992,0.3877,0.3867,
1996,0.3926,0.3877,0.3857,0.6992,0.3877,0.3877,
1997,0.3926,0.3877,0.3867,0.7012,0.3877,0.3877,
1998,0.3945,0.3887,0.3867,0.7012,0.3877,0.3877,
1999,0.3945,0.3887,0.3867,0.7012,0.3887,0.3877,
2000,0.3945,0.3887,0.3867,0.7021,0.3887,0.3877,
2001,0.3945,0.3887,0.3867,0.7021,0.3887,0.3877,
2002,0.3945,0.3887,0.3877,0.7021,0.3887,0.3887,
2003,0.3945,0.3887,0.3877,0.7031,0.3887,0.3887,
2004,0.3955,0.3906,0.3877,0.7031,0.3887,0.3887,
2005,0.3955,0.3906,0.3877,0.7031,0.3896,0.3887,
2006,0.3955,0.3906,0.3877,0.7041,0.3896,0.3887,
2007,0.3955,0.3906,0.3877,0.7041,0.3896,0.3887,
2008,0.3955,0.3906,0.3896,0.7041,0.3896,0.3896,
2009,0.3965,0.3906,0.3896,0.7051,0.3896,0.3896,
2010,0.3965,0.3916,0.3896,0.7051,0.3896,0.3896,
2011,0.3965,0.3916,0.3896,0.7051,0.3906,0.3896,
2012,0.3965,0.3916,0.3896,0.7070,0.3906,0.3896,
2013,0.3965,0.3916,0.3896,0.7070,0.3906,0.3896,
2014,0.3965,0.3916,0.3906,0.7070,0.3906,0.3906,
2015,0.3975,0.3916,0.3906,0.7080,0.3906,0.3906,
2016,0.3975,0.3926,0.3906,0.7080,0.3906,0.3906,
2017,0.3975,0.3926,0.3906,0.7080,0.3926,0.3906,
2018,0.3975,0.3926,0.3906,0.7080,0.3926,0.3906,
2019,0.3975,0.3926,0.3906,0.7090,0.3926,0.3916,
2020,0.3975,0.3926,0.3916,0.7090,0.3926,0.3916,
2021,0.3984,0.3926,0.3916,0.7090,0.3926,0.3916,
2022,0.3984,0.3936,0.3916,0.7100,0.3926,0.3916,
2023,0.3984,0.3936,0.3916,0.7100,0.3936,0.3916,
2024,0.3984,0.3936,0.3916,0.7100,0.3936,0.3916,
2025,0.3984,0.3936,0.3916,0.7109,0.3936,0.3936,
2026,0.3984,0.3936,0.3926,0.7109,0.3936,0.3936,
2027,0.3994,0.3936,0.3926,0.7109,0.3936,0.3936,
2028,0.3994,0.3945,0.3926,0.7109,0.3936,0.3936,
2029,0.3994,0.3945,0.3926,0.7119,0.3945,0.3936,
2030,0.3994,0.3945,0.3926,0.7119,0.3945,0.3936,
2031,0.3994,0.3945,0.3926,0.7119,0.3945,0.3945,
2032,0.3994,0.3945,0.3936,0.7139,0.3945,0.3945,
2033,0.4014,0.3945,0.3936,0.7139,0.3945,0.3945,
2034,0.4014,0.3965,0.3936,0.7139,0.3945,0.3945,
2035,0.4014,0.3965,0.3936,0.7148,0.3955,0.3945,
2036,0.4014,0.3965,0.3936,0.7148,0.3955,0.3945,
2037,0.4014,0.3965,0.3936,0.7148,0.3955,0.3955,
2038,0.4014,0.3965,0.3945,0.7148,0.3955,0.3955,
2039,0.4023,0.3965,0.3945,0.7158,0.3955,0.3955,
2040,0.4023,0.3975,0.3945,0.7158,0.3955,0.3955,
2041,0.4023,0.3975,0.3945,0.7158,0.3965,0.3955,
2042,0.4023,0.3975,0.3945,0.7168,0.3965,0.3955,
2043,0.4023,0.3975,0.3945,0.7168,0.3965,0.3965,
2044,0.4023,0.3975,0.3965,0.7168,0.3965,0.3965,
2045,0.4033,0.3975,0.3965,0.7178,0.3965,0.3965,
2046,0.4033,0.3984,0.3965,0.7178,0.3965,0.3965,
2047,0.4033,0.3984,0.3965,0.7178,0.3975,0.3965,
2048,0.4033,0.3984,0.3965,0.7178,0.3975,0.3965,
